Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Wharawhara Water Stn,1567,B75581,-37.57227,175.86206,132,H,N/A
Tauranga Aero Aws,1615,B76624,-37.673,176.196,4,G,Metservice
Whakamarama,1617,B76701,-37.73206,176.00218,255,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Station,Date(NZST),Percent(%),Depth(cm)

Evaporation (Priestley-Taylor ET)
Station,Date(NZST),Amount(mm),Period(Hrs),Type
1615,19981009:0800,2.7,24,T
1615,19981010:0800,1.4,24,T
1615,19981011:0800,1.7,24,T
1615,19981012:0800,1.6,24,T
1615,19981013:0800,1.4,24,T
1615,19981014:0800,2.6,24,T
1615,19981015:0800,2.9,24,T
1615,19981016:0800,3.3,24,T
1615,19981017:0800,2.4,24,T
1615,19981018:0800,3.5,24,T
1615,19981019:0800,3.4,24,T
1615,19981020:0800,2.2,24,T
1615,19981021:0800,2.3,24,T
1615,19981022:0800,3.0,24,T
1615,19981023:0800,3.3,24,T
1615,19981024:0800,2.8,24,T
1615,19981025:0800,3.5,24,T
1615,19981026:0800,3.8,24,T
1615,19981027:0800,3.8,24,T
1615,19981028:0800,4.3,24,T
1615,19981029:0800,0.6,24,T
1615,19981030:0800,3.6,24,T
1615,19981031:0800,3.0,24,T
1615,19981101:0800,4.4,24,T
1615,19981102:0800,4.6,24,T
1615,19981103:0800,4.3,24,T
1615,19981104:0800,1.2,24,T
1615,19981105:0800,3.3,24,T
1615,19981106:0800,4.5,24,T
1615,19981107:0800,4.8,24,T
1615,19981108:0800,4.8,24,T
1615,19981109:0800,3.6,24,T
1615,19981110:0800,4.6,24,T
1615,19981111:0800,4.7,24,T
1615,19981112:0800,5.1,24,T
1615,19981113:0800,5.3,24,T
1615,19981114:0800,4.3,24,T
1615,19981115:0800,4.6,24,T
1615,19981116:0800,4.5,24,T
1615,19981117:0800,3.3,24,T
1615,19981118:0800,4.6,24,T
1615,19981119:0800,5.0,24,T
1615,19981120:0800,5.1,24,T
1615,19981121:0800,5.2,24,T
1615,19981122:0800,1.9,24,T
1615,19981123:0800,3.1,24,T
1615,19981124:0800,3.0,24,T
1615,19981125:0800,4.2,24,T
1615,19981126:0800,3.1,24,T
1615,19981127:0800,4.8,24,T
1615,19981128:0800,1.3,24,T
1615,19981129:0800,1.1,24,T
1615,19981130:0800,0.8,24,T
1615,19981201:0800,4.3,24,T
1615,19981202:0800,4.4,24,T
1615,19981203:0800,5.2,24,T
1615,19981204:0800,1.8,24,T
1615,19981205:0800,1.6,24,T
1615,19981206:0800,3.7,24,T
1615,19981207:0800,5.1,24,T
1615,19981208:0800,5.2,24,T
1615,19981209:0800,3.6,24,T
1615,19981210:0800,4.8,24,T
1615,19981211:0800,2.8,24,T
1615,19981212:0800,5.0,24,T
1615,19981213:0800,5.3,24,T
1615,19981214:0800,5.8,24,T
1615,19981215:0800,3.8,24,T
1615,19981216:0800,5.6,24,T
1615,19981217:0800,5.8,24,T
1615,19981218:0800,3.3,24,T
1615,19981219:0800,1.1,24,T
1615,19981220:0800,5.4,24,T
1615,19981221:0800,4.8,24,T
1615,19981222:0800,5.0,24,T
1615,19981223:0800,5.8,24,T
1615,19981224:0800,6.7,24,T
1615,19981225:0800,5.7,24,T
1615,19981226:0800,4.7,24,T
1615,19981227:0800,5.5,24,T
1615,19981228:0800,3.9,24,T
1615,19981229:0800,3.7,24,T
1615,19981230:0800,4.2,24,T
1615,19981231:0800,5.7,24,T
1615,19990101:0800,5.4,24,T
1615,19990102:0800,6.5,24,T
1615,19990103:0800,4.9,24,T
1615,19990104:0800,5.7,24,T
1615,19990105:0800,5.8,24,T
1615,19990106:0800,6.5,24,T
1615,19990107:0800,6.5,24,T
1615,19990108:0800,6.6,24,T
1615,19990109:0800,5.9,24,T
1615,19990110:0800,6.1,24,T
1615,19990111:0800,4.7,24,T
1615,19990112:0800,3.8,24,T
1615,19990113:0800,2.8,24,T
1615,19990114:0800,4.7,24,T
1615,19990115:0800,3.3,24,T
1615,19990116:0800,4.7,24,T
1615,19990117:0800,2.9,24,T
1615,19990118:0800,3.1,24,T
1615,19990119:0800,4.7,24,T
1615,19990120:0800,4.9,24,T
1615,19990121:0800,6.1,24,T
1615,19990122:0800,4.4,24,T
1615,19990123:0800,2.5,24,T
1615,19990124:0800,2.4,24,T
1615,19990125:0800,5.5,24,T
1615,19990126:0800,5.8,24,T
1615,19990127:0800,5.5,24,T
1615,19990128:0800,5.8,24,T
1615,19990129:0800,5.5,24,T
1615,19990130:0800,4.4,24,T
1615,19990131:0800,2.7,24,T
1615,19990201:0800,3.2,24,T
1615,19990202:0800,5.6,24,T
1615,19990203:0800,4.3,24,T
1615,19990204:0800,4.2,24,T
1615,19990205:0800,4.7,24,T
1615,19990206:0800,5.2,24,T
1615,19990207:0800,4.4,24,T
1615,19990208:0800,4.7,24,T
1615,19990209:0800,5.1,24,T
1615,19990210:0800,5.1,24,T
1615,19990211:0800,4.2,24,T
1615,19990212:0800,4.3,24,T
1615,19990213:0800,4.7,24,T
1615,19990214:0800,4.8,24,T
1615,19990215:0800,4.2,24,T
1615,19990216:0800,3.6,24,T
1615,19990217:0800,2.6,24,T
1615,19990218:0800,3.9,24,T
1615,19990219:0800,4.7,24,T
1615,19990220:0800,4.2,24,T
1615,19990221:0800,3.4,24,T
1615,19990222:0800,4.4,24,T
1615,19990223:0800,4.3,24,T
1615,19990224:0800,3.9,24,T
1615,19990225:0800,4.2,24,T
1615,19990226:0800,2.5,24,T
1615,19990227:0800,0.7,24,T
1615,19990228:0800,3.1,24,T
1615,19990301:0800,4.3,24,T
1615,19990302:0800,3.9,24,T
1615,19990303:0800,4.2,24,T
1615,19990304:0800,4.0,24,T
1615,19990305:0800,3.7,24,T
1615,19990306:0800,2.7,24,T
1615,19990307:0800,1.9,24,T
1615,19990308:0800,1.8,24,T
1615,19990309:0800,2.7,24,T
1615,19990310:0800,1.7,24,T
1615,19990311:0800,2.9,24,T
1615,19990312:0800,1.5,24,T
1615,19990313:0800,4.0,24,T
1615,19990314:0800,3.7,24,T
1615,19990315:0800,3.4,24,T
1615,19990316:0800,3.0,24,T
1615,19990317:0800,3.8,24,T
1615,19990318:0800,3.2,24,T
1615,19990319:0800,3.6,24,T
1615,19990320:0800,3.7,24,T
1615,19990321:0900,3.4,24,T
1615,19990322:0900,3.6,24,T
1615,19990323:0900,3.0,24,T
1615,19990324:0900,2.5,24,T
1615,19990325:0900,3.3,24,T
1615,19990326:0900,1.9,24,T
1615,19990327:0900,2.0,24,T
1615,19990328:0900,1.3,24,T
1615,19990329:0900,2.0,24,T
1615,19990330:0900,2.9,24,T
1615,19990331:0900,3.3,24,T
1615,19990401:0900,1.5,24,T
1615,19990402:0900,2.6,24,T
1615,19990403:0900,1.7,24,T
1615,19990404:0900,1.9,24,T
1615,19990405:0900,2.8,24,T
1615,19990406:0900,1.4,24,T
1615,19990407:0900,0.4,24,T
1615,19990408:0900,1.5,24,T
1615,19990409:0900,0.9,24,T
1615,19990410:0900,0.9,24,T
1615,19990411:0900,1.7,24,T
1615,19990412:0900,1.9,24,T
1615,19990413:0900,1.7,24,T
1615,19990414:0900,1.9,24,T
1615,19990415:0900,1.6,24,T
1615,19990416:0900,1.5,24,T
1615,19990417:0900,1.3,24,T
1615,19990418:0900,1.4,24,T
1615,19990419:0900,0.9,24,T
1615,19990420:0900,1.2,24,T
1615,19990421:0900,1.8,24,T
1615,19990422:0900,1.8,24,T
1615,19990423:0900,1.6,24,T
1615,19990424:0900,1.6,24,T
1615,19990425:0900,1.2,24,T
1615,19990426:0900,0.9,24,T
1615,19990427:0900,0.7,24,T
1615,19990428:0900,0.6,24,T
1615,19990429:0900,1.3,24,T
1615,19990430:0900,1.3,24,T
1615,19990501:0900,0.5,24,T
1615,19990502:0900,0.4,24,T
1615,19990503:0900,0.7,24,T
1615,19990504:0900,0.8,24,T
1615,19990505:0900,0.9,24,T
1615,19990506:0900,0.8,24,T
1615,19990507:0900,0.7,24,T
1615,19990508:0900,0.8,24,T
1615,19990509:0900,0.9,24,T
1615,19990510:0900,0.9,24,T
1615,19990511:0900,1.1,24,T
1615,19990512:0900,1.0,24,T
1615,19990513:0900,0.8,24,T
1615,19990514:0900,0.3,24,T
1615,19990515:0900,0.5,24,T
1615,19990516:0900,0.4,24,T
1615,19990517:0900,0.7,24,T
1615,19990518:0900,0.8,24,T
1615,19990519:0900,0.7,24,T
1615,19990520:0900,0.6,24,T
1615,19990521:0900,0.6,24,T
1615,19990522:0900,0.5,24,T
1615,19990523:0900,0.6,24,T
1615,19990524:0900,0.5,24,T
1615,19990525:0900,0.6,24,T
1615,19990526:0900,0.6,24,T
1615,19990527:0900,0.5,24,T
1615,19990528:0900,0.3,24,T
1615,19990529:0900,0.5,24,T
1615,19990530:0900,0.4,24,T
1615,19990531:0900,0.3,24,T
1615,19990601:0900,0.4,24,T
1615,19990602:0900,0.2,24,T
1615,19990603:0900,0.3,24,T
1615,19990604:0900,0.5,24,T
1615,19990605:0900,0.2,24,T
1615,19990606:0900,0.1,24,T
1615,19990607:0900,0.4,24,T
1615,19990608:0900,0.3,24,T
1615,19990609:0900,0.4,24,T
1615,19990610:0900,0.3,24,T
1615,19990611:0900,0.2,24,T
1615,19990612:0900,0.2,24,T
1615,19990613:0900,0.3,24,T
1615,19990614:0900,0.2,24,T
1615,19990615:0900,0.4,24,T
1615,19990616:0900,0.5,24,T
1615,19990617:0900,0.3,24,T
1615,19990618:0900,0.3,24,T
1615,19990619:0900,0.2,24,T
1615,19990620:0900,0.2,24,T
1615,19990621:0900,0.1,24,T
1615,19990622:0900,0.2,24,T
1615,19990623:0900,0.1,24,T
1615,19990624:0900,0.1,24,T
1615,19990625:0900,0.2,24,T
1615,19990626:0900,0.2,24,T
1615,19990627:0900,0.1,24,T
1615,19990628:0900,0.1,24,T
1615,19990629:0900,0.1,24,T
1615,19990630:0900,0.1,24,T
1615,19990701:0900,0.2,24,T
1615,19990702:0900,0.2,24,T
1615,19990703:0900,0.2,24,T
1615,19990704:0900,0.1,24,T
1615,19990705:0900,0.3,24,T
1615,19990706:0900,0.3,24,T
1615,19990707:0900,0.3,24,T
1615,19990708:0900,0.3,24,T
1615,19990709:0900,0.3,24,T
1615,19990710:0900,0.2,24,T
1615,19990711:0900,0.2,24,T
1615,19990712:0900,0.2,24,T
1615,19990713:0900,0.3,24,T
1615,19990714:0900,0.4,24,T
1615,19990715:0900,0.4,24,T
1615,19990716:0900,0.3,24,T
1615,19990717:0900,0.1,24,T
1615,19990718:0900,0.3,24,T
1615,19990719:0900,0.6,24,T
1615,19990720:0900,0.3,24,T
1615,19990721:0900,0.5,24,T
1615,19990722:0900,0.3,24,T
1615,19990723:0900,0.5,24,T
1615,19990724:0900,0.1,24,T
1615,19990725:0900,0.5,24,T
1615,19990726:0900,0.4,24,T
1615,19990727:0900,0.4,24,T
1615,19990728:0900,0.5,24,T
1615,19990729:0900,0.5,24,T
1615,19990730:0900,0.5,24,T
1615,19990731:0900,0.5,24,T
1615,19990801:0900,0.6,24,T
1615,19990802:0900,0.6,24,T
1615,19990803:0900,0.5,24,T
1615,19990804:0900,0.3,24,T
1615,19990805:0900,0.6,24,T
1615,19990806:0900,0.5,24,T
1615,19990807:0900,0.6,24,T
1615,19990808:0900,0.7,24,T
1615,19990809:0900,0.8,24,T
1615,19990810:0900,0.9,24,T
1615,19990811:0900,1.0,24,T
1615,19990812:0900,0.8,24,T
1615,19990813:0900,0.6,24,T
1615,19990814:0900,1.0,24,T
1615,19990815:0900,0.6,24,T
1615,19990816:0900,0.4,24,T
1615,19990817:0900,0.8,24,T
1615,19990818:0900,0.7,24,T
1615,19990819:0900,1.0,24,T
1615,19990820:0900,1.0,24,T
1615,19990821:0900,0.7,24,T
1615,19990822:0900,0.3,24,T
1615,19990823:0900,1.0,24,T
1615,19990824:0900,1.1,24,T
1615,19990825:0900,1.4,24,T
1615,19990826:0900,1.6,24,T
1615,19990827:0900,1.6,24,T
1615,19990828:0900,1.6,24,T
1615,19990829:0900,1.6,24,T
1615,19990830:0900,1.6,24,T
1615,19990831:0900,1.7,24,T
1615,19990901:0900,1.4,24,T
1615,19990902:0900,1.3,24,T
1615,19990903:0900,1.8,24,T
1615,19990904:0900,1.7,24,T
1615,19990905:0900,1.7,24,T
1615,19990906:0900,2.0,24,T
1615,19990907:0900,1.7,24,T
1615,19990908:0900,1.2,24,T
1615,19990909:0900,1.2,24,T
1615,19990910:0900,1.5,24,T
1615,19990911:0900,2.0,24,T
1615,19990912:0900,1.8,24,T
1615,19990913:0900,1.3,24,T
1615,19990914:0900,0.4,24,T
1615,19990915:0900,2.5,24,T
1615,19990916:0900,2.2,24,T
1615,19990917:0900,1.7,24,T
1615,19990918:0900,2.4,24,T
1615,19990919:0900,2.7,24,T
1615,19990920:0900,0.6,24,T
1615,19990921:0900,2.0,24,T
1615,19990922:0900,2.1,24,T
1615,19990923:0900,2.6,24,T
1615,19990924:0900,2.7,24,T
1615,19990925:0900,2.8,24,T
1615,19990926:0900,3.0,24,T
1615,19990927:0900,2.6,24,T
1615,19990928:0900,2.6,24,T
1615,19990929:0900,2.7,24,T
1615,19990930:0900,3.2,24,T
1615,19991001:0900,3.4,24,T
1615,19991002:0900,3.4,24,T
1615,19991003:0800,1.9,24,T
1615,19991004:0800,3.1,24,T
1615,19991005:0800,3.1,24,T
1615,19991006:0800,3.7,24,T
1615,19991007:0800,3.4,24,T
1615,19991008:0800,1.5,24,T
1615,19991009:0800,0.5,24,T
1615,19991010:0800,3.0,24,T
1615,19991011:0800,4.1,24,T
1615,19991012:0800,4.0,24,T
1615,19991013:0800,2.7,24,T
1615,19991014:0800,2.5,24,T
1615,19991015:0800,1.9,24,T
1615,19991016:0800,3.0,24,T
1615,19991017:0800,3.5,24,T
1615,19991018:0800,3.7,24,T
1615,19991019:0800,2.1,24,T
1615,19991020:0800,3.0,24,T
1615,19991021:0800,3.8,24,T
1615,19991022:0800,0.9,24,T
1615,19991023:0800,3.3,24,T
1615,19991024:0800,4.2,24,T
1615,19991025:0800,2.5,24,T
1615,19991026:0800,2.7,24,T
1615,19991027:0800,3.2,24,T
1615,19991028:0800,1.6,24,T
1615,19991029:0800,0.9,24,T
1615,19991030:0800,3.9,24,T
1615,19991031:0800,4.2,24,T
1615,19991101:0800,5.0,24,T
1615,19991102:0800,4.9,24,T
1615,19991103:0800,3.8,24,T
1615,19991104:0800,3.6,24,T
1615,19991105:0800,0.6,24,T
1615,19991106:0800,0.7,24,T
1615,19991107:0800,1.4,24,T
1615,19991108:0800,3.0,24,T
1615,19991109:0800,4.6,24,T
1615,19991110:0800,1.7,24,T
1615,19991111:0800,1.7,24,T
1615,19991112:0800,4.0,24,T
1615,19991113:0800,2.4,24,T
1615,19991114:0800,3.9,24,T
1615,19991115:0800,5.1,24,T
1615,19991116:0800,5.2,24,T
1615,19991117:0800,5.4,24,T
1615,19991118:0800,5.1,24,T
1615,19991119:0800,1.6,24,T
1615,19991120:0800,5.1,24,T
1615,19991121:0800,4.5,24,T
1615,19991122:0800,2.4,24,T
1615,19991123:0800,4.9,24,T
1615,19991124:0800,5.1,24,T
1615,19991125:0800,3.2,24,T
1615,19991126:0800,4.6,24,T
1615,19991127:0800,4.0,24,T
1615,19991128:0800,4.3,24,T
1615,19991129:0800,1.7,24,T
1615,19991130:0800,3.7,24,T
1615,19991201:0800,4.8,24,T
1615,19991202:0800,5.1,24,T
1615,19991203:0800,3.9,24,T
1615,19991204:0800,4.8,24,T
1615,19991205:0800,5.8,24,T
1615,19991206:0800,6.1,24,T
1615,19991207:0800,4.6,24,T
1615,19991208:0800,3.7,24,T
1615,19991209:0800,4.3,24,T
1615,19991210:0800,4.7,24,T
1615,19991211:0800,5.7,24,T
1615,19991212:0800,4.0,24,T
1615,19991213:0800,3.4,24,T
1615,19991214:0800,3.7,24,T
1615,19991215:0800,4.8,24,T
1615,19991216:0800,5.2,24,T
1615,19991217:0800,4.5,24,T
1615,19991218:0800,5.8,24,T
1615,19991219:0800,4.1,24,T
1615,19991220:0800,2.9,24,T
1615,19991221:0800,4.9,24,T
1615,19991222:0800,0.6,24,T
1615,19991223:0800,6.1,24,T
1615,19991224:0800,4.6,24,T
1615,19991225:0800,5.0,24,T
1615,19991226:0800,5.0,24,T
1615,19991227:0800,3.9,24,T
1615,19991228:0800,3.8,24,T
1615,19991229:0800,4.4,24,T
1615,19991230:0800,4.5,24,T
1615,19991231:0800,4.6,24,T
1615,20000101:0800,3.7,24,T
1615,20000102:0800,3.9,24,T
1615,20000103:0800,5.8,24,T
1615,20000104:0800,4.4,24,T
1615,20000105:0800,2.6,24,T
1615,20000106:0800,5.1,24,T
1615,20000107:0800,4.6,24,T
1615,20000108:0800,5.3,24,T
1615,20000109:0800,4.0,24,T
1615,20000110:0800,5.2,24,T
1615,20000111:0800,4.3,24,T
1615,20000112:0800,4.3,24,T
1615,20000113:0800,4.2,24,T
1615,20000114:0800,5.5,24,T
1615,20000115:0800,5.3,24,T
1615,20000116:0800,4.3,24,T
1615,20000117:0800,2.5,24,T
1615,20000118:0800,5.4,24,T
1615,20000119:0800,4.4,24,T
1615,20000120:0800,4.4,24,T
1615,20000121:0800,4.4,24,T
1615,20000122:0800,5.3,24,T
1615,20000123:0800,5.6,24,T
1615,20000124:0800,4.5,24,T
1615,20000125:0800,5.3,24,T
1615,20000126:0800,1.9,24,T
1615,20000127:0800,4.4,24,T
1615,20000128:0800,3.8,24,T
1615,20000129:0800,4.0,24,T
1615,20000130:0800,4.0,24,T
1615,20000131:0800,2.5,24,T
1615,20000201:0800,4.4,24,T
1615,20000202:0800,3.3,24,T
1615,20000203:0800,4.3,24,T
1615,20000204:0800,4.2,24,T
1615,20000205:0800,4.3,24,T
1615,20000206:0800,5.8,24,T
1615,20000207:0800,5.3,24,T
1615,20000208:0800,5.8,24,T
1615,20000209:0800,5.0,24,T
1615,20000210:0800,5.4,24,T
1615,20000211:0800,5.5,24,T
1615,20000212:0800,2.3,24,T
1615,20000213:0800,3.9,24,T
1615,20000214:0800,3.8,24,T
1615,20000215:0800,3.7,24,T
1615,20000216:0800,3.1,24,T
1615,20000217:0800,1.3,24,T
1615,20000218:0800,5.5,24,T
1615,20000219:0800,3.8,24,T
1615,20000220:0800,3.5,24,T
1615,20000221:0800,5.0,24,T
1615,20000222:0800,4.7,24,T
1615,20000223:0800,3.8,24,T
1615,20000224:0800,4.4,24,T
1615,20000225:0800,4.4,24,T
1615,20000226:0800,4.9,24,T
1615,20000227:0800,4.9,24,T
1615,20000228:0800,4.8,24,T
1615,20000229:0800,4.8,24,T
1615,20000301:0800,4.3,24,T
1615,20000302:0800,2.3,24,T
1615,20000303:0800,1.8,24,T
1615,20000304:0800,4.4,24,T
1615,20000305:0800,4.4,24,T
1615,20000306:0800,4.1,24,T
1615,20000307:0800,3.0,24,T
1615,20000308:0800,4.4,24,T
1615,20000309:0800,2.6,24,T
1615,20000310:0800,4.1,24,T
1615,20000311:0800,3.8,24,T
1615,20000312:0800,3.0,24,T
1615,20000313:0800,3.8,24,T
1615,20000314:0800,1.3,24,T
1615,20000315:0800,2.3,24,T
1615,20000316:0800,3.2,24,T
1615,20000317:0800,3.4,24,T
1615,20000318:0800,3.4,24,T
1615,20000319:0900,3.4,24,T
1615,20000320:0900,3.4,24,T
1615,20000321:0900,3.5,24,T
1615,20000322:0900,2.7,24,T
1615,20000323:0900,0.6,24,T
1615,20000324:0900,2.7,24,T
1615,20000325:0900,2.2,24,T
1615,20000326:0900,2.8,24,T
1615,20000327:0900,2.2,24,T
1615,20000328:0900,2.8,24,T
1615,20000329:0900,2.7,24,T
1615,20000330:0900,2.6,24,T
1615,20000331:0900,1.1,24,T
1615,20000401:0900,3.0,24,T
1615,20000402:0900,2.8,24,T
1615,20000403:0900,2.0,24,T
1615,20000404:0900,1.4,24,T
1615,20000405:0900,0.7,24,T
1615,20000406:0900,1.4,24,T
1615,20000407:0900,1.1,24,T
1615,20000408:0900,1.9,24,T
1615,20000409:0900,0.9,24,T
1615,20000410:0900,0.4,24,T
1615,20000411:0900,2.1,24,T
1615,20000412:0900,2.1,24,T
1615,20000413:0900,1.0,24,T
1615,20000414:0900,2.0,24,T
1615,20000415:0900,2.0,24,T
1615,20000416:0900,1.4,24,T
1615,20000417:0900,1.8,24,T
1615,20000418:0900,1.3,24,T
1615,20000419:0900,1.3,24,T
1615,20000420:0900,0.8,24,T
1615,20000421:0900,1.9,24,T
1615,20000422:0900,1.5,24,T
1615,20000423:0900,1.8,24,T
1615,20000424:0900,0.5,24,T
1615,20000425:0900,1.1,24,T
1615,20000426:0900,1.4,24,T
1615,20000427:0900,1.1,24,T
1615,20000428:0900,1.5,24,T
1615,20000429:0900,1.3,24,T
1615,20000430:0900,1.4,24,T
1615,20000501:0900,0.9,24,T
1615,20000502:0900,1.2,24,T
1615,20000503:0900,1.3,24,T
1615,20000504:0900,1.1,24,T
1615,20000505:0900,1.0,24,T
1615,20000506:0900,0.9,24,T
1615,20000507:0900,1.2,24,T
1615,20000508:0900,0.5,24,T
1615,20000509:0900,0.6,24,T
1615,20000510:0900,0.5,24,T
1615,20000511:0900,0.9,24,T
1615,20000512:0900,0.4,24,T
1615,20000513:0900,0.4,24,T
1615,20000514:0900,0.8,24,T
1615,20000515:0900,0.4,24,T
1615,20000516:0900,0.5,24,T
1615,20000517:0900,0.9,24,T
1615,20000518:0900,0.6,24,T
1615,20000519:0900,0.5,24,T
1615,20000520:0900,0.6,24,T
1615,20000521:0900,0.8,24,T
1615,20000522:0900,0.5,24,T
1615,20000523:0900,0.7,24,T
1615,20000524:0900,0.5,24,T
1615,20000525:0900,0.5,24,T
1615,20000526:0900,0.6,24,T
1615,20000527:0900,0.5,24,T
1615,20000528:0900,0.5,24,T
1615,20000529:0900,0.4,24,T
1615,20000530:0900,0.2,24,T
1615,20000531:0900,0.2,24,T
1615,20000601:0900,0.5,24,T
1615,20000602:0900,0.2,24,T
1615,20000603:0900,0.3,24,T
1615,20000604:0900,0.2,24,T
1615,20000605:0900,0.2,24,T
1615,20000606:0900,0.3,24,T
1615,20000607:0900,0.2,24,T
1615,20000608:0900,0.2,24,T
1615,20000609:0900,0.3,24,T
1615,20000610:0900,0.2,24,T
1615,20000611:0900,0.2,24,T
1615,20000612:0900,0.3,24,T
1615,20000613:0900,0.2,24,T
1615,20000614:0900,0.1,24,T
1615,20000615:0900,0.1,24,T
1615,20000616:0900,0.2,24,T
1615,20000617:0900,0.3,24,T
1615,20000618:0900,0.2,24,T
1615,20000619:0900,0.4,24,T
1615,20000620:0900,0.2,24,T
1615,20000621:0900,0.2,24,T
1615,20000622:0900,0.2,24,T
1615,20000623:0900,0.2,24,T
1615,20000624:0900,0.1,24,T
1615,20000625:0900,0.5,24,T
1615,20000626:0900,0.3,24,T
1615,20000627:0900,0.1,24,T
1615,20000628:0900,0.2,24,T
1615,20000629:0900,0.1,24,T
1615,20000630:0900,0.2,24,T
1615,20000701:0900,0.4,24,T
1615,20000702:0900,0.3,24,T
1615,20000703:0900,0.1,24,T
1615,20000704:0900,0.2,24,T
1615,20000705:0900,0.1,24,T
1615,20000706:0900,0.2,24,T
1615,20000707:0900,0.2,24,T
1615,20000708:0900,0.3,24,T
1615,20000709:0900,0.2,24,T
1615,20000710:0900,0.3,24,T
1615,20000711:0900,0.3,24,T
1615,20000712:0900,0.3,24,T
1615,20000713:0900,0.3,24,T
1615,20000714:0900,0.1,24,T
1615,20000715:0900,0.2,24,T
1615,20000716:0900,0.2,24,T
1615,20000717:0900,0.2,24,T
1615,20000718:0900,0.3,24,T
1615,20000719:0900,0.2,24,T
1615,20000720:0900,0.2,24,T
1615,20000721:0900,0.3,24,T
1615,20000722:0900,0.4,24,T
1615,20000723:0900,0.7,24,T
1615,20000724:0900,0.5,24,T
1615,20000725:0900,0.6,24,T
1615,20000726:0900,0.5,24,T
1615,20000727:0900,0.6,24,T
1615,20000728:0900,0.6,24,T
1615,20000729:0900,0.2,24,T
1615,20000730:0900,0.2,24,T
1615,20000731:0900,0.6,24,T
1615,20000801:0900,0.6,24,T
1615,20000802:0900,0.8,24,T
1615,20000803:0900,0.8,24,T
1615,20000804:0900,0.4,24,T
1615,20000805:0900,0.2,24,T
1615,20000806:0900,0.8,24,T
1615,20000807:0900,0.7,24,T
1615,20000808:0900,0.9,24,T
1615,20000809:0900,0.6,24,T
1615,20000810:0900,0.8,24,T
1615,20000811:0900,0.6,24,T
1615,20000812:0900,0.9,24,T
1615,20000813:0900,0.9,24,T
1615,20000814:0900,0.9,24,T
1615,20000815:0900,1.1,24,T
1615,20000816:0900,1.1,24,T
1615,20000817:0900,0.9,24,T
1615,20000818:0900,0.8,24,T
1615,20000819:0900,1.1,24,T
1615,20000820:0900,1.1,24,T
1615,20000821:0900,1.4,24,T
1615,20000822:0900,1.2,24,T
1615,20000823:0900,1.1,24,T
1615,20000824:0900,1.3,24,T
1615,20000825:0900,1.3,24,T
1615,20000826:0900,0.4,24,T
1615,20000827:0900,0.2,24,T
1615,20000828:0900,1.7,24,T
1615,20000829:0900,1.5,24,T
1615,20000830:0900,1.8,24,T
1615,20000831:0900,0.5,24,T
1615,20000901:0900,1.3,24,T
1615,20000902:0900,1.4,24,T
1615,20000903:0900,1.7,24,T
1615,20000904:0900,1.4,24,T
1615,20000905:0900,1.8,24,T
1615,20000906:0900,1.3,24,T
1615,20000907:0900,2.2,24,T
1615,20000908:0900,0.9,24,T
1615,20000909:0900,1.7,24,T
1615,20000910:0900,0.6,24,T
1615,20000911:0900,2.5,24,T
1615,20000912:0900,2.1,24,T
1615,20000913:0900,2.2,24,T
1615,20000914:0900,0.8,24,T
1615,20000915:0900,2.0,24,T
1615,20000916:0900,2.2,24,T
1615,20000917:0900,2.4,24,T
1615,20000918:0900,2.0,24,T
1615,20000919:0900,2.5,24,T
1615,20000920:0900,1.5,24,T
1615,20000921:0900,1.7,24,T
1615,20000922:0900,2.8,24,T
1615,20000923:0900,1.4,24,T
1615,20000924:0900,2.6,24,T
1615,20000925:0900,1.8,24,T
1615,20000926:0900,0.6,24,T
1615,20000927:0900,2.5,24,T
1615,20000928:0900,2.0,24,T
1615,20000929:0900,2.8,24,T
1615,20000930:0900,2.4,24,T
1615,20001001:0800,0.5,24,T
1615,20001002:0800,0.6,24,T
1615,20001003:0800,0.5,24,T
1615,20001004:0800,3.2,24,T
1615,20001005:0800,3.2,24,T
1615,20001006:0800,2.9,24,T
1615,20001007:0800,3.1,24,T
1615,20001008:0800,1.6,24,T
1615,20001009:0800,2.8,24,T
1615,20001010:0800,1.7,24,T
1615,20001011:0800,2.1,24,T
1615,20001012:0800,0.4,24,T
1615,20001013:0800,3.0,24,T
1615,20001014:0800,3.5,24,T
1615,20001015:0800,3.6,24,T
1615,20001016:0800,1.9,24,T
1615,20001017:0800,3.9,24,T
1615,20001018:0800,3.9,24,T
1615,20001019:0800,3.6,24,T
1615,20001020:0800,3.5,24,T
1615,20001021:0800,3.8,24,T
1615,20001022:0800,4.0,24,T
1615,20001023:0800,4.1,24,T
1615,20001024:0800,3.9,24,T
1615,20001025:0800,3.5,24,T
1615,20001026:0800,2.9,24,T
1615,20001027:0800,3.0,24,T
1615,20001028:0800,3.1,24,T
1615,20001029:0800,3.6,24,T
1615,20001030:0800,3.8,24,T
1615,20001031:0800,3.9,24,T
1615,20001101:0800,3.9,24,T
1615,20001102:0800,4.7,24,T
1615,20001103:0800,3.6,24,T
1615,20001104:0800,4.2,24,T
1615,20001105:0800,0.6,24,T
